"term","Mike_Count"
"i wanted to go to",4
"i wanted to have a",4
"i was a little girl",4
"i was able to find",4
"i was able to see",4
"i was curious to see",4
"i was going to get",4
"i was happy to do",4
"i was just wondering if",4
"i was looking for something",4
"i was not going to",4
"i was one of those",4
"i was raised in a",4
"i was so impressed with",4
"i was talking to my",4
"i was then told to",4
"i was there for you",4
"i was under the impression",4
"i was waiting for the",4
"i wasnt the only one",4
"i went back to work",4
"i went for a walk",4
"i went to see the",4
"i will be back soon",4
"i will be giving away",4
"i will get through this",4
"i will leave you with",4
"i will share with you",4
"i wish i had more",4
"i wish i would have",4
"i wish you all a",4
"i wish you all the",4
"i woke up the next",4
"i wont go into it",4
"i would do if i",4
"i would go to the",4
"i would have been able",4
"i would have to go",4
"i would like to know",4
"i would like to take",4
"i would love it if",4
"i would love to say",4
"i would much rather have",4
"i would not have to",4
"i would really love to",4
"i would share a few",4
"i wouldnt be surprised if",4
"id like to introduce you",4
"id like to say that",4
"id like to share a",4
"id love to see them",4
"idea what to do with",4
"if any of you have",4
"if i could do it",4
"if i really wanted to",4
"if i wanted to go",4
"if they are going to",4
"if they want to go",4
"if you agree with the",4
"if you already have a",4
"if you can make a",4
"if you dont have the",4
"if you dont like it",4
"if you go to a",4
"if you have a chance",4
"if you have a good",4
"if you have any suggestions",4
"if you think about it",4
"if you think you can",4
"if you want me to",4
"if you want to go",4
"if you would like a",4
"if youd like to join",4
"if youll excuse me i",4
"if youre going to be",4
"ill let you know how",4
"im going to be a",4
"im going to be doing",4
"im going to have a",4
"im going to share with",4
"im going to start a",4
"im going to try and",4
"im having a hard time",4
"im here to tell you",4
"im in a good mood",4
"im in the process of",4
"im looking forward to reading",4
"im looking forward to seeing",4
"im not going to do",4
"im not sure if im",4
"im not sure if its",4
"im not sure that i",4
"im not the kind of",4
"im on my way to",4
"im sexy and i know",4
"im so excited to be",4
"im sure it will be",4
"im sure there will be",4
"in a couple of months",4
"in a few weeks and",4
"in a food processor until",4
"in a large bowl mix",4
"in a matter of days",4
"in a matter of minutes",4
"in a separate bowl mix",4
"in a way that was",4
"in all the right places",4
"in an interview with the",4
"in fact it is the",4
"in front of his face",4
"in front of the other",4
"in front of the television",4
"in front of the tv",4
"in item c above pp",4
"in love with this little",4
"in me and i in",4
"in more ways than one",4
"in my thoughts and prayers",4
"in no time at all",4
"in order to be able",4
"in order to meet the",4
"in such a short time",4
"in the aftermath of the",4
"in the back of a",4
"in the bowl of a",4
"in the conway south carolina",4
"in the direction of the",4
"in the early s and",4
"in the end i decided",4
"in the first half of",4
"in the first place the",4
"in the fridge for a",4
"in the garden of eden",4
"in the life of a",4
"in the light of the",4
"in the living room and",4
"in the meantime i am",4
"in the middle of their",4
"in the month of april",4
"in the process of getting",4
"in the same way as",4
"in the shape of a",4
"in the spirit of the",4
"in the th and th",4
"in the whole wide world",4
"in the world and i",4
"in your customer area now",4
"inflict darkness on the enemy",4
"ingredients in a large bowl",4
"instead of going to the",4
"into the hands of the",4
"into the middle of the",4
"is a good chance that",4
"is a good time to",4
"is a list of things",4
"is a little different from",4
"is a waste of time",4
"is all it takes to",4
"is all over the place",4
"is all well and good",4
"is also one of the",4
"is also referred to as",4
"is an integral part of",4
"is believed to be a",4
"is best known for his",4
"is coming to an end",4
"is going to be ok",4
"is in the middle of",4
"is just a matter of",4
"is light in color and",4
"is not a bad thing",4
"is not going to be",4
"is not one of them",4
"is often used as a",4
"is on the verge of",4
"is one of my favorites",4
"is one of the few",4
"is one of the greatest",4
"is one of the hardest",4
"is one of the main",4
"is one of the many",4
"is one of the things",4
"is one of those things",4
"is so much more to",4
"is supposed to be the",4
"is that i have no",4
"is the author of the",4
"is the fact that the",4
"is the first day of",4
"is the last day of",4
"is the link to the",4
"is the one and only",4
"is the only one of",4
"is the story of a",4
"is the story of the",4
"is the word of god",4
"is there any way to",4
"is what i am doing",4
"is when it comes to",4
"island off the coast of",4
"it all comes down to",4
"it as a way to",4
"it can be used to",4
"it does not feel like",4
"it doesnt matter how many",4
"it doesnt matter if you",4
"it doesnt matter whether you",4
"it doesnt seem to be",4
"it ended up being a",4
"it felt so good to",4
"it got to the point",4
"it has been a good",4
"it in a way that",4
"it in the first place",4
"it is a kind of",4
"it is a lot of",4
"it is also important to",4
"it is also true that",4
"it is important that we",4
"it is important to have",4
"it is important to know",4
"it is much easier to",4
"it is one thing to",4
"it is supposed to be",4
"it is we who are",4
"it just goes to show",4
"it made me want to",4
"it may not be the",4
"it might as well be",4
"it might be a good",4
"it out of the park",4
"it takes a village to",4
"it took a lot of",4
"it took me a long",4
"it took me a while",4
"it turns out that the",4
"it was a beautiful day",4
"it was a bit too",4
"it was a good idea",4
"it was a pretty good",4
"it was all i could",4
"it was good to see",4
"it was hard for me",4
"it was just a matter",4
"it was love at first",4
"it was really interesting to",4
"it was surprisingly easy to",4
"it was time for me",4
"it was time to get",4
"it was well worth the",4
"it will be a while",4
"it will be hard to",4
"it will come as no",4
"it will have to wait",4
"it would be good to",4
"it would be great if",4
"it would be hard to",4
"it would probably be a",4
"its a good thing i",4
"its accuracy by for seconds",4
"its available in your customer",4
"its hard to see in",4
"its important to note that",4
"its just that ive been",4
"its only a matter of",4
"its that time of the",4
"its time for another challenge",4
"ive been working on this",4
"ive ever seen in a",4
"ive had a lot of",4
"ive had in a long",4
"ive never been a fan",4
"join in on the fun",4
"judge a book by its",4
"just as i was about",4
"just cant bring myself to",4
"just going to be a",4
"just leave a comment on",4
"just wanted to let you",4
"just wanted to tell you",4
"keep an eye on your",4
"keep up the great work",4
"knew that i had to",4
"knew what i was doing",4
"know how it feels to",4
"know how many times i",4
"know if you have any",4
"know its going to be",4
"know this is going to",4
"know what i am talking",4
"know what i was doing",4
"last night i went to",4
"last night when i was",4
"least some of the time",4
"leave a link to your",4
"leave you with a few",4
"let it be known that",4
"let it sit for minutes",4
"let me give you an",4
"let me know in the",4
"let me say that i",4
"let me tell you a",4
"let them know that you",4
"lets just say i was",4
"level mp cost damage number",4
"lexicon word of the day",4
"lies in the fact that",4
"life in a way that",4
"life is too short to",4
"like its going to be",4
"like the rest of the",4
"like to be able to",4
"like to hear from you",4
"like to introduce you to",4
"like to live in a",4
"list goes on and on",4
"look at it this way",4
"looked at each other and",4
"looked at me like i",4
"looking forward to a great",4
"looking forward to the new",4
"love to hear what you",4
"lower its accuracy by for",4
"lucky enough to have a",4
